,sample_name,dose,timepoint,drug,viability
1546,BULK4_n1,d6,48h,Rapamycin,0.677960927960928
1547,BULK4_n1,d7,48h,Rapamycin,0.641025641025641
1548,BULK4_n1,d8,48h,Rapamycin,0.660866910866911
1549,BULK4_n1,d9,48h,Rapamycin,0.627289377289377
1550,BULK4_n1,d10,48h,Rapamycin,0.0656288156288156
1551,BULK4_n2,d1,48h,Rapamycin,0.724737631184408
1552,BULK4_n2,d2,48h,Rapamycin,0.67256371814093
1553,BULK4_n2,d3,48h,Rapamycin,0.635982008995502
1554,BULK4_n2,d4,48h,Rapamycin,0.644677661169415
1555,BULK4_n2,d5,48h,Rapamycin,0.639880059970015
1556,BULK4_n2,d6,48h,Rapamycin,0.643178410794603
1557,BULK4_n2,d7,48h,Rapamycin,0.635382308845577
1558,BULK4_n2,d8,48h,Rapamycin,0.632683658170915
1559,BULK4_n2,d9,48h,Rapamycin,0.618290854572714
1560,BULK4_n2,d10,48h,Rapamycin,0.0476761619190405
1561,BULK5_n1,d1,48h,Rapamycin,0.854939284542173
1562,BULK5_n1,d2,48h,Rapamycin,0.665736790285527
1563,BULK5_n1,d3,48h,Rapamycin,0.639645553002954
1564,BULK5_n1,d4,48h,Rapamycin,0.614702986544142
1565,BULK5_n1,d5,48h,Rapamycin,0.58697079094191
1566,BULK5_n1,d6,48h,Rapamycin,0.581227436823105
1567,BULK5_n1,d7,48h,Rapamycin,0.596324253363965
1568,BULK5_n1,d8,48h,Rapamycin,0.574827699376436
1569,BULK5_n1,d9,48h,Rapamycin,0.527568099770266
1570,BULK5_n1,d10,48h,Rapamycin,0.195766327535281
1571,BULK5_n2,d1,48h,Rapamycin,0.78257355318461
1572,BULK5_n2,d2,48h,Rapamycin,0.640640155189137
1573,BULK5_n2,d3,48h,Rapamycin,0.540252182347236
1574,BULK5_n2,d4,48h,Rapamycin,0.515680569026835
1575,BULK5_n2,d5,48h,Rapamycin,0.565955383123181
1576,BULK5_n2,d6,48h,Rapamycin,0.533785968315551
1577,BULK5_n2,d7,48h,Rapamycin,0.557225994180407
1578,BULK5_n2,d8,48h,Rapamycin,0.539282250242483
1579,BULK5_n2,d9,48h,Rapamycin,0.503556417717426
1580,BULK5_n2,d10,48h,Rapamycin,0.132719043000323
1581,BULK6_n1,d1,48h,Rapamycin,0.793657595886008
1582,BULK6_n1,d2,48h,Rapamycin,0.714591814870366
1583,BULK6_n1,d3,48h,Rapamycin,0.646882365545318
1584,BULK6_n1,d4,48h,Rapamycin,0.625669595028926
1585,BULK6_n1,d5,48h,Rapamycin,0.622669809299336
1586,BULK6_n1,d6,48h,Rapamycin,0.576387400899936
1587,BULK6_n1,d7,48h,Rapamycin,0.595886008142276
1588,BULK6_n1,d8,48h,Rapamycin,0.59802871223484
1589,BULK6_n1,d9,48h,Rapamycin,0.517248767945147
1590,BULK6_n1,d10,48h,Rapamycin,0.24726805228198
1591,BULK6_n2,d1,48h,Rapamycin,0.723601857460125
1592,BULK6_n2,d2,48h,Rapamycin,0.605087825560267
1593,BULK6_n2,d3,48h,Rapamycin,0.556026650514839
1594,BULK6_n2,d4,48h,Rapamycin,0.530183727034121
1595,BULK6_n2,d5,48h,Rapamycin,0.522915404805169
1596,BULK6_n2,d6,48h,Rapamycin,0.540076721179083
1597,BULK6_n2,d7,48h,Rapamycin,0.513830002018978
1598,BULK6_n2,d8,48h,Rapamycin,0.497274379164143
1599,BULK6_n2,d9,48h,Rapamycin,0.448011306279023
1600,BULK6_n2,d10,48h,Rapamycin,0.125984251968504
1601,SUDHL4_n1,d1,72h,5Aza2d,1.84783741532048
1602,SUDHL4_n1,d2,72h,5Aza2d,1.83845752996352
1603,SUDHL4_n1,d3,72h,5Aza2d,1.69775924960917
1604,SUDHL4_n1,d4,72h,5Aza2d,1.40646169880146
1605,SUDHL4_n1,d5,72h,5Aza2d,1.23970818134445
1606,SUDHL4_n1,d6,72h,5Aza2d,1.01511203751954
1607,SUDHL4_n1,d7,72h,5Aza2d,0.491401771756123
1608,SUDHL4_n1,d8,72h,5Aza2d,0.321000521104742
1609,SUDHL4_n1,d9,72h,5Aza2d,0.20166753517457
1610,SUDHL4_n1,d10,72h,5Aza2d,0.128712871287129
1611,SUDHL4_n2,d1,72h,5Aza2d,1.30208333333333
1612,SUDHL4_n2,d2,72h,5Aza2d,1.38387345679012
1613,SUDHL4_n2,d3,72h,5Aza2d,1.37268518518519
1614,SUDHL4_n2,d4,72h,5Aza2d,1.23070987654321
1615,SUDHL4_n2,d5,72h,5Aza2d,1.15354938271605
1616,SUDHL4_n2,d6,72h,5Aza2d,0.817515432098765
1617,SUDHL4_n2,d7,72h,5Aza2d,0.471450617283951
1618,SUDHL4_n2,d8,72h,5Aza2d,0.377314814814815
1619,SUDHL4_n2,d9,72h,5Aza2d,0.16820987654321
1620,SUDHL4_n2,d10,72h,5Aza2d,0.130015432098765
1621,K562_n1,d1,72h,5Aza2d,1.03762399483477
1622,K562_n1,d2,72h,5Aza2d,1.0592240417914
1623,K562_n1,d3,72h,5Aza2d,1.02048482714093
1624,K562_n1,d4,72h,5Aza2d,0.96718905910665
1625,K562_n1,d5,72h,5Aza2d,0.89745847273581
1626,K562_n1,d6,72h,5Aza2d,0.763514703292833
1627,K562_n1,d7,72h,5Aza2d,0.727592886071491
1628,K562_n1,d8,72h,5Aza2d,0.583612138287257
1629,K562_n1,d9,72h,5Aza2d,0.47085754534249
1630,K562_n1,d10,72h,5Aza2d,0.351763808182192
1631,K562_n2,d1,72h,5Aza2d,1.06809396372287
1632,K562_n2,d2,72h,5Aza2d,1.07790663098424
1633,K562_n2,d3,72h,5Aza2d,1.06934284864704
1634,K562_n2,d4,72h,5Aza2d,1.0007136485281
1635,K562_n2,d5,72h,5Aza2d,0.92137972048766
1636,K562_n2,d6,72h,5Aza2d,0.826940231935772
1637,K562_n2,d7,72h,5Aza2d,0.705619982158787
1638,K562_n2,d8,72h,5Aza2d,0.603151947665775
1639,K562_n2,d9,72h,5Aza2d,0.492595896520963
1640,K562_n2,d10,72h,5Aza2d,0.384953910199227
1641,HL60_n1,d1,72h,5Aza2d,1.74368932038835
1642,HL60_n1,d2,72h,5Aza2d,1.78446601941748
1643,HL60_n1,d3,72h,5Aza2d,1.49514563106796
1644,HL60_n1,d4,72h,5Aza2d,1.51650485436893
1645,HL60_n1,d5,72h,5Aza2d,1.28543689320388
1646,HL60_n1,d6,72h,5Aza2d,1.08543689320388
1647,HL60_n1,d7,72h,5Aza2d,0.594174757281553
1648,HL60_n1,d8,72h,5Aza2d,0.275728155339806
1649,HL60_n1,d9,72h,5Aza2d,0.0621359223300971
1650,HL60_n1,d10,72h,5Aza2d,0
1651,HL60_n2,d1,72h,5Aza2d,0.810773480662983
1652,HL60_n2,d2,72h,5Aza2d,0.863259668508287
1653,HL60_n2,d3,72h,5Aza2d,0.888121546961326
1654,HL60_n2,d4,72h,5Aza2d,0.886740331491713
1655,HL60_n2,d5,72h,5Aza2d,0.824585635359116
1656,HL60_n2,d6,72h,5Aza2d,0.732044198895028
1657,HL60_n2,d7,72h,5Aza2d,0.551104972375691
1658,HL60_n2,d8,72h,5Aza2d,0.276243093922652
1659,HL60_n2,d9,72h,5Aza2d,0.0939226519337017
1660,HL60_n2,d10,72h,5Aza2d,0.0290055248618785
1661,THP1_n2,d1,72h,5Aza2d,1.15067484662577
1662,THP1_n2,d2,72h,5Aza2d,1.25374233128834
1663,THP1_n2,d3,72h,5Aza2d,1.18846625766871
1664,THP1_n2,d4,72h,5Aza2d,1.16122699386503
1665,THP1_n2,d5,72h,5Aza2d,1.03926380368098
1666,THP1_n2,d6,72h,5Aza2d,0.960490797546012
1667,THP1_n2,d7,72h,5Aza2d,0.795828220858896
1668,THP1_n2,d8,72h,5Aza2d,0.62920245398773
1669,THP1_n2,d9,72h,5Aza2d,0.508466257668712
1670,THP1_n2,d10,72h,5Aza2d,0.467484662576687
1671,THP1_n1,d1,72h,5Aza2d,1.10653536257833
1672,THP1_n1,d2,72h,5Aza2d,1.11862130707252
1673,THP1_n1,d3,72h,5Aza2d,1.08952551477171
1674,THP1_n1,d4,72h,5Aza2d,1.07654431512981
1675,THP1_n1,d5,72h,5Aza2d,1.02461951656222
1676,THP1_n1,d6,72h,5Aza2d,0.814234556848702
1677,THP1_n1,d7,72h,5Aza2d,0.702551477170994
1678,THP1_n1,d8,72h,5Aza2d,0.528200537153089
1679,THP1_n1,d9,72h,5Aza2d,0.488137869292748
1680,THP1_n1,d10,72h,5Aza2d,0.456132497761862
1681,BULK1_n1,d1,72h,5Aza2d,1.44745859508852
1682,BULK1_n1,d2,72h,5Aza2d,1.30125642490006
1683,BULK1_n1,d3,72h,5Aza2d,1.26927470017133
1684,BULK1_n1,d4,72h,5Aza2d,1.21302113078241
1685,BULK1_n1,d5,72h,5Aza2d,1.01798972015991
1686,BULK1_n1,d6,72h,5Aza2d,0.807538549400343
1687,BULK1_n1,d7,72h,5Aza2d,0.666476299257567
1688,BULK1_n1,d8,72h,5Aza2d,0.506567675613935
1689,BULK1_n1,d9,72h,5Aza2d,0.420331239291833
1690,BULK1_n1,d10,72h,5Aza2d,0.354368932038835
1691,BULK1_n2,d1,72h,5Aza2d,1.15276836158192
1692,BULK1_n2,d2,72h,5Aza2d,1.21830508474576
1693,BULK1_n2,d3,72h,5Aza2d,1.17491525423729
1694,BULK1_n2,d4,72h,5Aza2d,1.04338983050847
1695,BULK1_n2,d5,72h,5Aza2d,0.882033898305085
1696,BULK1_n2,d6,72h,5Aza2d,0.748474576271186
1697,BULK1_n2,d7,72h,5Aza2d,0.524519774011299
1698,BULK1_n2,d8,72h,5Aza2d,0.423728813559322
1699,BULK1_n2,d9,72h,5Aza2d,0.370395480225989
1700,BULK1_n2,d10,72h,5Aza2d,0.305762711864407
1701,BULK2_n1,d1,72h,5Aza2d,1.02288269331931
1702,BULK2_n1,d2,72h,5Aza2d,1.16017885323514
1703,BULK2_n1,d3,72h,5Aza2d,1.03287743293004
1704,BULK2_n1,d4,72h,5Aza2d,0.906628090478695
1705,BULK2_n1,d5,72h,5Aza2d,0.840873224618622
1706,BULK2_n1,d6,72h,5Aza2d,0.670436612309311
1707,BULK2_n1,d7,72h,5Aza2d,0.539715938979484
1708,BULK2_n1,d8,72h,5Aza2d,0.433193056286165
1709,BULK2_n1,d9,72h,5Aza2d,0.345607574960547
1710,BULK2_n1,d10,72h,5Aza2d,0.329563387690689
1711,BULK2_n2,d1,72h,5Aza2d,1.17305976806423
1712,BULK2_n2,d2,72h,5Aza2d,1.23669342848647
1713,BULK2_n2,d3,72h,5Aza2d,1.14094558429973
1714,BULK2_n2,d4,72h,5Aza2d,1.05887600356824
1715,BULK2_n2,d5,72h,5Aza2d,0.911685994647636
1716,BULK2_n2,d6,72h,5Aza2d,0.665179898899792
1717,BULK2_n2,d7,72h,5Aza2d,0.561700862325305
1718,BULK2_n2,d8,72h,5Aza2d,0.474873624739816
1719,BULK2_n2,d9,72h,5Aza2d,0.368123699078204
1720,BULK2_n2,d10,72h,5Aza2d,0.309842402616711
1721,BULK3_n1,d1,72h,5Aza2d,0.998659389064445
1722,BULK3_n1,d2,72h,5Aza2d,1.07430814899933
1723,BULK3_n1,d3,72h,5Aza2d,1.0039260748827
1724,BULK3_n1,d4,72h,5Aza2d,0.894857799482907
1725,BULK3_n1,d5,72h,5Aza2d,0.776501005458202
1726,BULK3_n1,d6,72h,5Aza2d,0.58843244278464
1727,BULK3_n1,d7,72h,5Aza2d,0.50186727951738
1728,BULK3_n1,d8,72h,5Aza2d,0.381978358709183
1729,BULK3_n1,d9,72h,5Aza2d,0.329694532222541
1730,BULK3_n1,d10,72h,5Aza2d,0.263238532988605
1731,BULK3_n2,d1,72h,5Aza2d,1.03598003202411
1732,BULK3_n2,d2,72h,5Aza2d,1.0439860600923
1733,BULK3_n2,d3,72h,5Aza2d,1.05236884242253
1734,BULK3_n2,d4,72h,5Aza2d,0.900819440519921
1735,BULK3_n2,d5,72h,5Aza2d,0.747480455872657
1736,BULK3_n2,d6,72h,5Aza2d,0.57144202693793
1737,BULK3_n2,d7,72h,5Aza2d,0.446642177639635
1738,BULK3_n2,d8,72h,5Aza2d,0.404257323160968
1739,BULK3_n2,d9,72h,5Aza2d,0.320994631251766
1740,BULK3_n2,d10,72h,5Aza2d,0.282848262220966
1741,BULK4_n1,d1,72h,5Aza2d,1.50436432637571
1742,BULK4_n1,d2,72h,5Aza2d,1.50246679316888
1743,BULK4_n1,d3,72h,5Aza2d,1.39013282732448
1744,BULK4_n1,d4,72h,5Aza2d,1.29981024667932
1745,BULK4_n1,d5,72h,5Aza2d,0.996584440227704
1746,BULK4_n1,d6,72h,5Aza2d,0.91157495256167
1747,BULK4_n1,d7,72h,5Aza2d,0.636812144212524
1748,BULK4_n1,d8,72h,5Aza2d,0.472106261859583
1749,BULK4_n1,d9,72h,5Aza2d,0.349146110056926
1750,BULK4_n1,d10,72h,5Aza2d,0.312713472485768
1751,BULK4_n2,d1,72h,5Aza2d,1.40601503759399
1752,BULK4_n2,d2,72h,5Aza2d,1.4703007518797
1753,BULK4_n2,d3,72h,5Aza2d,1.36428571428571
1754,BULK4_n2,d4,72h,5Aza2d,1.17857142857143
1755,BULK4_n2,d5,72h,5Aza2d,1.06616541353383
1756,BULK4_n2,d6,72h,5Aza2d,0.866917293233083
1757,BULK4_n2,d7,72h,5Aza2d,0.553759398496241
1758,BULK4_n2,d8,72h,5Aza2d,0.443233082706767
1759,BULK4_n2,d9,72h,5Aza2d,0.332706766917293
1760,BULK4_n2,d10,72h,5Aza2d,0.330075187969925
1761,BULK5_n1,d1,72h,5Aza2d,1.05268093086693
1762,BULK5_n1,d2,72h,5Aza2d,1.02301594067002
1763,BULK5_n1,d3,72h,5Aza2d,1.03350098030858
1764,BULK5_n1,d4,72h,5Aza2d,0.895149603614355
1765,BULK5_n1,d5,72h,5Aza2d,0.737959253260592
1766,BULK5_n1,d6,72h,5Aza2d,0.576591935896343
1767,BULK5_n1,d7,72h,5Aza2d,0.471912027960106
1768,BULK5_n1,d8,72h,5Aza2d,0.387605489728071
1769,BULK5_n1,d9,72h,5Aza2d,0.331003324524763
1770,BULK5_n1,d10,72h,5Aza2d,0.273974938197937
1771,BULK5_n2,d1,72h,5Aza2d,1.00104166666667
1772,BULK5_n2,d2,72h,5Aza2d,1.03012152777778
1773,BULK5_n2,d3,72h,5Aza2d,0.974305555555556
1774,BULK5_n2,d4,72h,5Aza2d,0.934201388888889
1775,BULK5_n2,d5,72h,5Aza2d,0.73984375
1776,BULK5_n2,d6,72h,5Aza2d,0.586024305555556
1777,BULK5_n2,d7,72h,5Aza2d,0.454079861111111
1778,BULK5_n2,d8,72h,5Aza2d,0.404340277777778
1779,BULK5_n2,d9,72h,5Aza2d,0.336631944444444
1780,BULK5_n2,d10,72h,5Aza2d,0.317274305555556
1781,BULK6_n1,d1,72h,5Aza2d,0.958019494904741
1782,BULK6_n1,d2,72h,5Aza2d,1.01750110766504
1783,BULK6_n1,d3,72h,5Aza2d,1.00354452813469
1784,BULK6_n1,d4,72h,5Aza2d,0.864421798848028
1785,BULK6_n1,d5,72h,5Aza2d,0.735157288435977
1786,BULK6_n1,d6,72h,5Aza2d,0.575764288879043
1787,BULK6_n1,d7,72h,5Aza2d,0.497230837394772
1788,BULK6_n1,d8,72h,5Aza2d,0.405626938413824
1789,BULK6_n1,d9,72h,5Aza2d,0.367412494461675
1790,BULK6_n1,d10,72h,5Aza2d,0.323881258307488
1791,BULK6_n2,d1,72h,5Aza2d,1.10434250764526
1792,BULK6_n2,d2,72h,5Aza2d,1.09162079510703
1793,BULK6_n2,d3,72h,5Aza2d,1.07180428134557
1794,BULK6_n2,d4,72h,5Aza2d,0.952415902140673
1795,BULK6_n2,d5,72h,5Aza2d,0.772232415902141
1796,BULK6_n2,d6,72h,5Aza2d,0.592905198776758
1797,BULK6_n2,d7,72h,5Aza2d,0.478532110091743
1798,BULK6_n2,d8,72h,5Aza2d,0.43217125382263
1799,BULK6_n2,d9,72h,5Aza2d,0.35474006116208
1800,BULK6_n2,d10,72h,5Aza2d,0.311070336391437
1801,SUDHL4_n1,d1,72h,Cytarabine,1.84413580246914
1802,SUDHL4_n1,d2,72h,Cytarabine,2.03034979423868
1803,SUDHL4_n1,d3,72h,Cytarabine,1.88117283950617
1804,SUDHL4_n1,d4,72h,Cytarabine,1.79475308641975
1805,SUDHL4_n1,d5,72h,Cytarabine,1.98251028806584
1806,SUDHL4_n1,d6,72h,Cytarabine,1.72376543209877
1807,SUDHL4_n1,d7,72h,Cytarabine,0.839506172839506
1808,SUDHL4_n1,d8,72h,Cytarabine,0.493827160493827
1809,SUDHL4_n1,d9,72h,Cytarabine,0.324074074074074
1810,SUDHL4_n1,d10,72h,Cytarabine,0.287551440329218
1811,SUDHL4_n2,d1,72h,Cytarabine,1.48319327731092
1812,SUDHL4_n2,d2,72h,Cytarabine,1.61806722689076
1813,SUDHL4_n2,d3,72h,Cytarabine,1.63403361344538
1814,SUDHL4_n2,d4,72h,Cytarabine,1.58319327731092
1815,SUDHL4_n2,d5,72h,Cytarabine,1.63991596638655
1816,SUDHL4_n2,d6,72h,Cytarabine,1.49201680672269
1817,SUDHL4_n2,d7,72h,Cytarabine,0.761764705882353
1818,SUDHL4_n2,d8,72h,Cytarabine,0.486134453781513
1819,SUDHL4_n2,d9,72h,Cytarabine,0.24453781512605
1820,SUDHL4_n2,d10,72h,Cytarabine,0.247899159663866
1821,K562_n1,d1,72h,Cytarabine,1.05278574844572
1822,K562_n1,d2,72h,Cytarabine,1.06527977044476
1823,K562_n1,d3,72h,Cytarabine,1.07633907221425
1824,K562_n1,d4,72h,Cytarabine,1.07884983261597
1825,K562_n1,d5,72h,Cytarabine,1.01195600191296
1826,K562_n1,d6,72h,Cytarabine,0.891021042563367
1827,K562_n1,d7,72h,Cytarabine,0.621532759445242
1828,K562_n1,d8,72h,Cytarabine,0.460007173601148
1829,K562_n1,d9,72h,Cytarabine,0.378646580583453
1830,K562_n1,d10,72h,Cytarabine,0.334588713534194
1831,K562_n2,d1,72h,Cytarabine,1.07849481694529
1832,K562_n2,d2,72h,Cytarabine,1.05308886092636
1833,K562_n2,d3,72h,Cytarabine,1.08592486068668
1834,K562_n2,d4,72h,Cytarabine,1.08460662711966
1835,K562_n2,d5,72h,Cytarabine,1.06093834262089
1836,K562_n2,d6,72h,Cytarabine,0.911738270717239
1837,K562_n2,d7,72h,Cytarabine,0.584336988435496
1838,K562_n2,d8,72h,Cytarabine,0.462819821439271
1839,K562_n2,d9,72h,Cytarabine,0.357421055785248
1840,K562_n2,d10,72h,Cytarabine,0.318173647312601
1841,HL60_n1,d1,72h,Cytarabine,1.47810858143608
1842,HL60_n1,d2,72h,Cytarabine,1.43782837127846
1843,HL60_n1,d3,72h,Cytarabine,1.33625218914186
1844,HL60_n1,d4,72h,Cytarabine,1.21891418563923
1845,HL60_n1,d5,72h,Cytarabine,0.985989492119089
1846,HL60_n1,d6,72h,Cytarabine,0.563922942206655
1847,HL60_n1,d7,72h,Cytarabine,0
1848,HL60_n1,d8,72h,Cytarabine,0
1849,HL60_n1,d9,72h,Cytarabine,0
1850,HL60_n1,d10,72h,Cytarabine,0
1851,HL60_n2,d1,72h,Cytarabine,0.902255639097744
1852,HL60_n2,d2,72h,Cytarabine,0.936842105263158
1853,HL60_n2,d3,72h,Cytarabine,0.899248120300752
1854,HL60_n2,d4,72h,Cytarabine,0.822556390977444
1855,HL60_n2,d5,72h,Cytarabine,0.815037593984962
1856,HL60_n2,d6,72h,Cytarabine,0.464661654135338
1857,HL60_n2,d7,72h,Cytarabine,0
1858,HL60_n2,d8,72h,Cytarabine,0
1859,HL60_n2,d9,72h,Cytarabine,0
1860,HL60_n2,d10,72h,Cytarabine,0
1861,THP1_n2,d1,72h,Cytarabine,1.10421836228288
1862,THP1_n2,d2,72h,Cytarabine,1.16422287390029
1863,THP1_n2,d3,72h,Cytarabine,1.08143469433792
1864,THP1_n2,d4,72h,Cytarabine,1.13467177983307
1865,THP1_n2,d5,72h,Cytarabine,1.21745995939544
1866,THP1_n2,d6,72h,Cytarabine,1.21227159936837
1867,THP1_n2,d7,72h,Cytarabine,1.20933904804873
1868,THP1_n2,d8,72h,Cytarabine,1.07353936386194
1869,THP1_n2,d9,72h,Cytarabine,0.559214978569817
1870,THP1_n2,d10,72h,Cytarabine,0.165801939995488
1871,THP1_n1,d1,72h,Cytarabine,1.16406619385343
1872,THP1_n1,d2,72h,Cytarabine,1.17635933806147
1873,THP1_n1,d3,72h,Cytarabine,1.23522458628842
1874,THP1_n1,d4,72h,Cytarabine,1.26004728132388
1875,THP1_n1,d5,72h,Cytarabine,1.20354609929078
1876,THP1_n1,d6,72h,Cytarabine,1.28203309692671
1877,THP1_n1,d7,72h,Cytarabine,1.2290780141844
1878,THP1_n1,d8,72h,Cytarabine,1.04633569739953
1879,THP1_n1,d9,72h,Cytarabine,0.604728132387707
1880,THP1_n1,d10,72h,Cytarabine,0.181796690307329
1881,BULK1_n1,d1,72h,Cytarabine,1.34667852906287
1882,BULK1_n1,d2,72h,Cytarabine,1.46915776986951
1883,BULK1_n1,d3,72h,Cytarabine,1.41310794780546
1884,BULK1_n1,d4,72h,Cytarabine,1.53884934756821
1885,BULK1_n1,d5,72h,Cytarabine,1.47657176749703
1886,BULK1_n1,d6,72h,Cytarabine,1.27224199288256
1887,BULK1_n1,d7,72h,Cytarabine,0.926453143534994
1888,BULK1_n1,d8,72h,Cytarabine,0.635231316725979
1889,BULK1_n1,d9,72h,Cytarabine,0.330367734282325
1890,BULK1_n1,d10,72h,Cytarabine,0.207591933570581
1891,BULK1_n2,d1,72h,Cytarabine,1.19341760076318
1892,BULK1_n2,d2,72h,Cytarabine,1.23992368232769
1893,BULK1_n2,d3,72h,Cytarabine,1.34963033627474
1894,BULK1_n2,d4,72h,Cytarabine,1.33961364178393
1895,BULK1_n2,d5,72h,Cytarabine,1.30479370379203
1896,BULK1_n2,d6,72h,Cytarabine,1.14333412830909
1897,BULK1_n2,d7,72h,Cytarabine,0.800620081087527
1898,BULK1_n2,d8,72h,Cytarabine,0.626281898402099
1899,BULK1_n2,d9,72h,Cytarabine,0.317195325542571
1900,BULK1_n2,d10,72h,Cytarabine,0.202003338898164
1901,BULK2_n1,d1,72h,Cytarabine,1.0620218579235
1902,BULK2_n1,d2,72h,Cytarabine,1.19644808743169
1903,BULK2_n1,d3,72h,Cytarabine,1.18415300546448
1904,BULK2_n1,d4,72h,Cytarabine,1.26775956284153
1905,BULK2_n1,d5,72h,Cytarabine,1.18661202185792
1906,BULK2_n1,d6,72h,Cytarabine,0.970218579234973
1907,BULK2_n1,d7,72h,Cytarabine,0.603005464480874
1908,BULK2_n1,d8,72h,Cytarabine,0.473224043715847
1909,BULK2_n1,d9,72h,Cytarabine,0.267486338797814
1910,BULK2_n1,d10,72h,Cytarabine,0.178142076502732
1911,BULK2_n2,d1,72h,Cytarabine,1.11278195488722
1912,BULK2_n2,d2,72h,Cytarabine,1.24617098301309
1913,BULK2_n2,d3,72h,Cytarabine,1.17126148705096
1914,BULK2_n2,d4,72h,Cytarabine,1.30966304650515
1915,BULK2_n2,d5,72h,Cytarabine,1.1453634085213
1916,BULK2_n2,d6,72h,Cytarabine,0.944026733500418
1917,BULK2_n2,d7,72h,Cytarabine,0.598162071846282
1918,BULK2_n2,d8,72h,Cytarabine,0.434976329713172
1919,BULK2_n2,d9,72h,Cytarabine,0.251740462266778
1920,BULK2_n2,d10,72h,Cytarabine,0.162628794207742
1921,BULK3_n1,d1,72h,Cytarabine,1.05108267716535
1922,BULK3_n1,d2,72h,Cytarabine,1.08641732283465
1923,BULK3_n1,d3,72h,Cytarabine,1.17027559055118
1924,BULK3_n1,d4,72h,Cytarabine,1.14675196850394
1925,BULK3_n1,d5,72h,Cytarabine,1.10049212598425
1926,BULK3_n1,d6,72h,Cytarabine,0.84242125984252
1927,BULK3_n1,d7,72h,Cytarabine,0.551870078740157
1928,BULK3_n1,d8,72h,Cytarabine,0.379035433070866
1929,BULK3_n1,d9,72h,Cytarabine,0.228248031496063
1930,BULK3_n1,d10,72h,Cytarabine,0.174803149606299
1931,BULK3_n2,d1,72h,Cytarabine,1.11357149886822
1932,BULK3_n2,d2,72h,Cytarabine,1.10058065151068
1933,BULK3_n2,d3,72h,Cytarabine,1.14929632910147
1934,BULK3_n2,d4,72h,Cytarabine,1.11445723846078
1935,BULK3_n2,d5,72h,Cytarabine,1.02499753961224
1936,BULK3_n2,d6,72h,Cytarabine,0.827280779450841
1937,BULK3_n2,d7,72h,Cytarabine,0.564314535970869
1938,BULK3_n2,d8,72h,Cytarabine,0.367680346422596
1939,BULK3_n2,d9,72h,Cytarabine,0.252731030410393
1940,BULK3_n2,d10,72h,Cytarabine,0.186202145458124
1941,BULK4_n1,d1,72h,Cytarabine,1.4089709762533
1942,BULK4_n1,d2,72h,Cytarabine,1.32340746324915
1943,BULK4_n1,d3,72h,Cytarabine,1.35808518658123
1944,BULK4_n1,d4,72h,Cytarabine,1.2826988315115
1945,BULK4_n1,d5,72h,Cytarabine,1.32152280437241
1946,BULK4_n1,d6,72h,Cytarabine,1.17791179796457
1947,BULK4_n1,d7,72h,Cytarabine,1.06143987938183
1948,BULK4_n1,d8,72h,Cytarabine,0.752355823595929
1949,BULK4_n1,d9,72h,Cytarabine,0.34640030154542
1950,BULK4_n1,d10,72h,Cytarabine,0.18318884281945
1951,BULK4_n2,d1,72h,Cytarabine,1.19040590405904
1952,BULK4_n2,d2,72h,Cytarabine,1.22361623616236
1953,BULK4_n2,d3,72h,Cytarabine,1.33579335793358
1954,BULK4_n2,d4,72h,Cytarabine,1.22841328413284
1955,BULK4_n2,d5,72h,Cytarabine,1.2549815498155
1956,BULK4_n2,d6,72h,Cytarabine,1.25313653136531
1957,BULK4_n2,d7,72h,Cytarabine,0.974538745387454
1958,BULK4_n2,d8,72h,Cytarabine,0.712546125461255
1959,BULK4_n2,d9,72h,Cytarabine,0.315867158671587
1960,BULK4_n2,d10,72h,Cytarabine,0.17859778597786
1961,BULK5_n1,d1,72h,Cytarabine,1.02249572092265
1962,BULK5_n1,d2,72h,Cytarabine,1.00749857364088
1963,BULK5_n1,d3,72h,Cytarabine,1.02771211997718
1964,BULK5_n1,d4,72h,Cytarabine,1.07555628005542
1965,BULK5_n1,d5,72h,Cytarabine,1.01793137174994
1966,BULK5_n1,d6,72h,Cytarabine,0.793218681229114
1967,BULK5_n1,d7,72h,Cytarabine,0.603309153150216
1968,BULK5_n1,d8,72h,Cytarabine,0.409487325780422
1969,BULK5_n1,d9,72h,Cytarabine,0.321623604205722
1970,BULK5_n1,d10,72h,Cytarabine,0.217377129350395
1971,BULK5_n2,d1,72h,Cytarabine,1.04489281210593
1972,BULK5_n2,d2,72h,Cytarabine,1.0526271542665
1973,BULK5_n2,d3,72h,Cytarabine,1.1016393442623
1974,BULK5_n2,d4,72h,Cytarabine,1.1182009247583
1975,BULK5_n2,d5,72h,Cytarabine,1.02547288776797
1976,BULK5_n2,d6,72h,Cytarabine,0.833795712484237
1977,BULK5_n2,d7,72h,Cytarabine,0.591761244220261
1978,BULK5_n2,d8,72h,Cytarabine,0.441530054644809
1979,BULK5_n2,d9,72h,Cytarabine,0.32568306010929
1980,BULK5_n2,d10,72h,Cytarabine,0.224800336275746
1981,BULK6_n1,d1,72h,Cytarabine,1.07796984185362
1982,BULK6_n1,d2,72h,Cytarabine,1.06607821503004
1983,BULK6_n1,d3,72h,Cytarabine,1.09905602549957
1984,BULK6_n1,d4,72h,Cytarabine,1.10322422459237
1985,BULK6_n1,d5,72h,Cytarabine,1.05651587593478
