ensembl,symbol,BULK1,BULK2,BULK3,BULK4,BULK5,BULK6,HL60,K562,SUDHL4,THP1
ENSG00000162493,PDPN,6.39612337,6.792238355,6.433232961,8.723473291,8.316236132,6.45605844,0,0,0,23.20755282
ENSG00000116731,PRDM2,46.24574488,23.90155013,42.50588289,68.21033909,34.06721672,38.78235581,33.93976153,49.73875656,113.7773226,40.533007
ENSG00000234593,KAZN-AS1,0.068188949,0,0.083116705,0,0,0.046005167,0,0.268247623,0,0
ENSG00000189337,KAZN,4.705037447,2.871354407,6.798946462,1.007285587,7.572666784,7.468172114,0.184364137,15.9677927,0.495721754,4.048717247
ENSG00000171729,TMEM51,2.386613198,2.237676193,2.909084672,2.337662777,2.759033634,2.37693363,0,0.748269684,0,7.532141897
ENSG00000142621,FHAD1,0.231842425,0,0,0.133037719,0,0.230025835,0,0.127064663,0.091800325,0.320841744
ENSG00000142634,EFHD2,123.5992881,137.7656042,89.11773101,112.7589696,98.36639773,106.3486111,143.418538,40.08184214,107.1309791,140.2995112
ENSG00000132906,CASP9,18.15189809,15.1488698,19.39943893,13.17073419,29.21444834,26.69833193,5.413601469,44.31733092,13.3110471,11.50446825
ENSG00000116138,DNAJC16,5.986989679,9.128926769,6.998426554,7.583149985,7.611802013,10.74987403,7.022597571,13.20060669,6.481102935,4.445949882
ENSG00000116771,AGMAT,2.904849207,2.594120188,4.238951951,3.211910645,2.445951804,3.603738084,0.55309241,0,1.119963963,10.80167205
ENSG00000235084,---,0.395495901,0.257431774,0.049870023,0.095026942,0.136973301,0.230025835,0.08380188,0.098828071,0.128520455,0.106947248
ENSG00000197312,DDI2,38.0085199,32.45620602,50.11937306,43.0472048,36.84581797,45.77514119,45.43737951,75.12345264,66.81227643,20.27414259
ENSG00000116786,PLEKHM2,83.58601309,72.3779335,63.25181244,73.11372931,85.72571881,68.01097192,68.80134374,65.60772118,93.98517258,77.75064932
ENSG00000162458,FBLIM1,0.122740107,0,0.049870023,0.057016165,0,0,0,0.042354888,0,0.320841744
ENSG00000224321,---,0.122740107,0.099012221,0.083116705,0.285080827,0.058702843,0.076675278,0.08380188,0.042354888,0,0.137503605
ENSG00000233954,UQCRHL,39.91781046,44.97135074,42.90484308,33.69655369,50.5822833,43.53622307,31.82795414,56.71319475,16.72601919,37.38570228
ENSG00000178715,RPS16P1,0.286393584,0.099012221,0.216103433,0.741210149,0.489190361,0.199355724,0.150843385,0.098828071,0.862923054,0.076390891
ENSG00000179743,FLJ37453,2.059306245,2.277281081,2.643111216,1.083307141,3.502602983,3.634408195,1.391111213,3.826058197,1.670765912,1.145863372
ENSG00000065526,SPEN,104.3700046,52.02102087,143.7087828,78.5492704,74.29823199,76.87463411,130.8147352,146.1384812,139.5181337,125.3268965
ENSG00000116809,ZBTB17,23.52518724,26.75310209,18.46853183,14.61514371,18.72620701,23.17126913,32.90061821,17.71846139,13.49464775,19.32689554
ENSG00000173641,HSPB7,4.814139765,4.534759718,5.435832502,5.986697357,7.650937242,5.290594208,0,0,0,18.28797941
ENSG00000186510,CLCNKA,0,0.099012221,0,0.095026942,0.136973301,0.10734539,0,0.042354888,0.091800325,0.229172674
ENSG00000184908,CLCNKB,0.040913369,0.257431774,0.315843479,0,0.371784674,0.322036169,0,0.522376949,0,0
ENSG00000185519,FAM131C,0.150015687,0,0.049870023,0,0.097838072,0,0,0.042354888,0.128520455,0.076390891
ENSG00000142627,EPHA2,0.313669163,0.37624644,0.415583525,0.171048496,0.136973301,0.138015501,0,0.409430582,0.055080195,0.53473624
ENSG00000142632,ARHGEF19,6.832532641,6.396189472,8.261800469,3.896104629,14.26479092,13.26482316,1.65927723,13.76533853,1.560605522,10.92389748
ENSG00000237276,---,0.259118004,0.138617109,0.448830207,0.057016165,0.802272192,0.782087839,0,0.635323317,0,0.473623527
ENSG00000204377,---,0.286393584,0.217826886,0.249350115,0.437123934,0.567460818,0.659407394,0.117322632,0.296484214,0.091800325,0.106947248
ENSG00000132881,CPLANE2,2.932124786,2.475305523,4.272198633,1.235350248,5.107147366,5.198583874,1.927443247,7.299158995,2.515328901,1.940328643
ENSG00000037637,FBXO42,35.00820617,28.17887808,31.60097121,31.07381009,39.97663628,33.50709665,23.91705664,42.36900608,31.56095168,30.69386019
ENSG00000055070,SZRD1,216.4726359,214.3218534,203.2535902,194.4821398,213.1108887,204.9530191,251.9252126,230.1988151,200.7305903,227.2629021
ENSG00000187144,SPATA21,0.068188949,0.059407333,0,0.095026942,0.136973301,0.10734539,0.050281128,0.127064663,0.128520455,0
ENSG00000157191,NECAP2,59.36529857,65.44707803,58.09857674,59.8099574,69.48459884,68.19499259,61.19213301,69.39142449,57.74240433,63.78639436
ENSG00000226029,LINC01772,0,0.138617109,0.116363387,0.209059273,0.17610853,0.291366058,0.08380188,0.240011031,0.055080195,0.045834535
ENSG00000080947,CROCCP3,0.095464528,0.099012221,0.083116705,0,0,0.076675278,0.050281128,0.098828071,0.055080195,0.198616318
ENSG00000206652,RNU1-1,0,0.217826886,0.382336843,0.057016165,1.076218794,0.10734539,0.050281128,0.042354888,0.201960715,0
ENSG00000233421,LINC01783,0,0,0,0.209059273,0.058702843,0.230025835,0,0.268247623,0.091800325,0
ENSG00000219481,NBPF1,16.73356796,14.31716715,22.25865358,14.19702516,18.1783138,21.66843367,7.860616374,32.54267212,12.02584256,20.21302988
ENSG00000215908,CROCCP2,4.377730494,5.604091704,5.169859046,2.755781323,4.794065535,7.897553673,5.078393947,7.440341954,1.854366562,3.895935464
ENSG00000236698,---,16.21533196,15.42610402,17.53762474,14.00697128,14.06911477,18.84678343,17.48107223,25.53999733,13.20088671,11.0461229
ENSG00000058453,CROCC,2.441164357,1.32676376,1.34649062,3.325942976,3.189521152,1.91688196,0.351967897,0.522376949,3.21301137,4.10982996
ENSG00000228549,LOC112267871,0.559149378,0.37624644,0.249350115,0.437123934,0.371784674,0.230025835,0,0.578850133,1.413725003,0
ENSG00000238142,LOC105376805,0.122740107,0.297036663,0.182856751,0.437123934,0.410919903,0.076675278,0,0,0.348841234,0.595848953
ENSG00000159363,ATP13A2,50.09160158,39.6642957,42.10692271,31.68198252,54.96542893,46.44988364,33.470471,53.91777215,46.46932444,37.99682941
ENSG00000117118,SDHB,165.5491292,206.7573197,144.9721567,143.357645,179.1806453,177.3499189,210.493563,226.3021654,135.4421993,87.34534529
ENSG00000117115,PADI2,6.723430323,7.386311681,10.28984807,6.252772795,4.833200764,6.486728551,10.07298601,0.127064663,0.495721754,19.75468453
ENSG00000159339,PADI4,1.131936545,2.000046863,0.714803662,0.665188595,0,0.199355724,3.201231828,0.042354888,0.642602274,0.198616318
ENSG00000256049,---,0.231842425,0,0,0,0,0,0,0,0,0.168059961
ENSG00000179051,RCC2,128.2361366,237.0550593,140.7830748,132.5625843,169.553379,212.3138458,209.6555442,188.6063153,127.8044123,93.36494753
ENSG00000074964,ARHGEF10L,7.896280238,5.643696593,7.164659964,6.860945225,8.707588421,6.364048106,0.385488649,0,0,28.82992243
ENSG00000117148,ACTL8,0.368220322,0.732690435,0.881037072,0.095026942,1.663247226,1.548840623,0.08380188,1.651840624,0.128520455,0.045834535
ENSG00000159423,ALDH4A1,11.74213693,15.1488698,11.91893549,9.863796597,14.89095458,16.8838963,12.52000092,19.24323735,11.36488022,7.379360114
ENSG00000169991,IFFO2,2.632093413,3.584242397,3.241551492,5.492557258,4.402713247,3.634408195,2.329692273,0.663559909,2.625489291,7.379360114
ENSG00000272084,---,0.177291266,0.455456216,0.249350115,0.36110238,0.136973301,0.260695946,0.351967897,0.183537847,0.275400975,0.045834535
ENSG00000127481,UBR4,283.7887659,138.914146,433.1211493,131.2702179,256.2770462,231.3293149,255.3443293,632.993798,174.4022572,223.6266956
ENSG00000230424,EMC1-AS1,0.340944743,0.297036663,0.282596797,0.323091603,0,0.322036169,0.117322632,0.324720806,0.055080195,0.962525232
ENSG00000127463,EMC1,78.29455068,83.54651202,101.3857567,63.95313208,77.15510369,85.4929354,119.1159927,109.6285679,57.44864329,89.36206482
ENSG00000053372,MRTO4,133.1457409,166.1227043,130.6428368,113.5952067,136.3275697,160.3586772,207.8119028,177.9893568,112.2717973,84.13692784
ENSG00000211454,AKR7L,0.122740107,0,0.049870023,0.057016165,0.332649445,0.076675278,0,0.042354888,0,0.076390891
ENSG00000162482,AKR7A3,0,0.099012221,0,0,0,0.168685612,0.184364137,0,0,0.106947248
ENSG00000053371,AKR7A2,90.78676605,92.06156302,68.07258133,109.452032,104.1192764,90.76819455,46.51004358,51.85650095,104.4136895,131.7742878
ENSG00000040487,SLC66A1,19.84298402,16.73306534,19.00047874,11.65030311,29.5666654,24.73544481,2.631379042,18.33966641,6.370942545,32.58835429
ENSG00000077549,CAPZB,379.0896404,456.5057458,344.0532883,395.7492034,341.3178985,394.6169877,488.5817226,260.2707854,321.8335789,486.0141296
ENSG00000173436,MICOS10,6.668879164,7.980385007,6.466479643,9.749764267,8.668453192,8.234924898,4.776707178,9.191010649,8.867911381,5.668204146
ENSG00000226396,---,0.640976116,0.37624644,0.315843479,0.551156265,0.52832559,0.291366058,0.821258427,0.268247623,0.642602274,0.870856163
ENSG00000158747,NBL1,0.777354013,1.207949095,1.047270482,0.551156265,1.350165396,1.211469398,0.117322632,0.409430582,0.055080195,2.490343061
ENSG00000162542,TMCO4,5.114171138,4.693179272,5.568819229,3.668039968,3.854820043,4.125129977,1.826880991,0.945925827,0,15.23234376
ENSG00000169914,OTUD3,2.604817833,2.435700635,2.942331354,4.998417158,2.250275659,5.290594208,1.893922495,5.492017116,4.608376308,1.359757868
ENSG00000187980,PLA2G2C,0.150015687,0.297036663,0,0,0.058702843,0.291366058,0.284926393,0.211774439,0,0.137503605
ENSG00000225986,---,0.231842425,0.495061105,0.349090161,0,0.489190361,0.628737283,0,0.917689235,0,0
ENSG00000162543,UBXN10,9.696468478,5.524881928,14.07996981,0,18.92188315,16.82255608,0.050281128,39.06532483,0,0.168059961
ENSG00000162545,CAMK2N1,0.831905172,1.08913443,1.246750574,0,1.271894938,2.070232516,0.08380188,3.515455686,0,0
ENSG00000090432,MUL1,37.32663042,39.42666637,37.05342705,29.55337902,42.52042615,41.41998538,42.05178354,53.21185735,31.59767181,34.14672848
ENSG00000158825,CDA,3.695841009,3.069378849,2.343891079,2.375673554,3.659143898,3.389047304,1.625756478,0,0,9.059959726
ENSG00000158828,PINK1,27.53469741,33.80277222,23.25605404,20.84891111,25.06611408,26.66766182,32.09612016,18.87616166,12.39304386,33.62727042
ENSG00000117242,PINK1-AS,8.796374358,10.79233208,7.497126783,7.621160762,7.690072471,7.222811224,17.31346847,4.108424115,6.481102935,10.31277035
ENSG00000244038,DDOST,328.4934406,381.0188286,308.9780389,267.0447129,298.5822286,290.7986608,441.0157754,235.0555089,172.5662507,449.6826216
ENSG00000117245,KIF17,21.37041646,19.98066618,21.59371994,18.0741244,28.11866193,19.18415465,0.284926393,0.042354888,0.422281494,83.43413164
ENSG00000189410,SH2D5,0.831905172,0.257431774,0.083116705,1.691479571,0.293514216,0.444716615,0.150843385,0,2.001247082,0.106947248
ENSG00000127483,HP1BP3,83.72239098,62.12026741,84.19722208,109.9461721,80.95122089,96.8408766,70.47738135,98.02332863,145.0628733,94.00663102
ENSG00000075151,EIF4G3,94.38714253,55.26862172,95.93330081,111.4285924,68.81929995,75.83185032,68.23149096,50.6140909,138.8204512,158.6027688
ENSG00000117298,ECE1,47.52769711,26.99073142,31.86694467,57.07318147,41.93339772,44.45632641,23.54832837,53.72011601,109.4076272,9.701643214
ENSG00000231105,ECE1-AS1,0.47732264,0.217826886,0,1.273361025,0.254378988,0.260695946,0,0,1.523885393,0
ENSG00000227001,---,0.668251695,0.534665993,0.714803662,0.209059273,0.332649445,0.812757951,0.251405641,0.6917965,0,1.573652364
ENSG00000187952,---,0.150015687,0.495061105,0.116363387,0.057016165,0,0.138015501,0.251405641,0.07059148,0.091800325,0.137503605
ENSG00000142794,NBPF3,3.750392168,2.039651751,4.405185361,2.223630447,2.406816575,2.039562405,2.631379042,3.826058197,0,5.301527867
ENSG00000162551,ALPL,0,0.217826886,0.149610069,0,0.058702843,0.10734539,0,0.550613541,0.128520455,0
ENSG00000076864,RAP1GAP,12.50585316,10.95075163,21.75995335,0.931264033,28.70569037,31.72823019,0.888299931,51.96944731,0.275400975,2.062554069
ENSG00000090686,USP48,95.83274824,81.44745293,110.0631407,85.23916713,122.2780226,123.0024816,70.54442285,194.648946,80.58232516,72.3421742
ENSG00000187942,LDLRAD2,0.177291266,0.059407333,0.216103433,0,0.058702843,0,0,0,0,0.229172674
ENSG00000142798,HSPG2,71.9120651,35.98104108,109.8636606,13.43680962,92.53524863,64.79061023,8.396948408,146.5055569,0.495721754,95.47333614
ENSG00000228397,LINC01635,0.395495901,0,0.116363387,0,0,0.138015501,0,0,0,0.106947248
ENSG00000218510,LINC00339,3.123053842,3.02977396,4.90388559,3.668039968,5.733311028,5.535955099,4.508541161,7.157976036,3.873973709,3.834822751
ENSG00000070831,CDC42,225.9645376,290.9177075,270.3121477,237.0161992,269.4264831,314.4759868,288.0605834,320.9229848,182.554126,209.692997
ENSG00000184677,ZBTB40,29.11668101,22.00051549,36.25550668,16.439661,19.46977636,25.47152748,38.43154231,43.13139406,17.7174627,27.7298936
ENSG00000070886,EPHA8,0,0.138617109,0,0,0,0,0.419009402,0,0,0
ENSG00000173372,C1QA,0.368220322,0.495061105,0.448830207,0.437123934,0.371784674,0.352706281,0.150843385,0,0,0.993081589
ENSG00000159189,C1QC,0.122740107,0.178221998,0.282596797,0.171048496,0.684866505,0.322036169,0,0,0,1.512539651
ENSG00000133216,EPHB2,0.150015687,0,0.182856751,0.323091603,0.097838072,0.138015501,0.08380188,0.042354888,0.091800325,0.198616318
ENSG00000004487,KDM1A,163.9671456,169.6079344,164.9201659,144.0418389,178.9849692,172.7187321,182.3696519,272.271337,158.3922805,95.84001241
ENSG00000169641,LUZP1,51.31900265,28.7729514,69.50218865,37.3075775,35.82830202,36.63544801,58.27582757,66.45481894,33.5438387,89.42317753
ENSG00000261326,---,0.122740107,0.732690435,0.116363387,0.285080827,0.17610853,0.506056837,0.217884889,0.720033092,0.165240585,0.106947248
ENSG00000125944,HNRNPR,185.7057824,178.3606148,197.634901,210.0665584,181.4896238,217.9878164,232.4831764,299.9714336,252.1754924,111.2709725
ENSG00000125945,ZNF436,11.85123925,6.990262797,12.58386912,8.571430184,13.2864102,12.86611171,6.955556066,22.91399429,6.077181505,9.02940337
ENSG00000249087,ZNF436-AS1,0.313669163,0.336641551,0.382336843,0.285080827,0.332649445,0.751417728,0,0.861216052,0.642602274,0
ENSG00000204219,TCEA3,2.222959721,2.950564184,2.510124488,2.299652001,2.798168863,2.683634743,1.458152718,0.155301255,0.091800325,6.951571122
ENSG00000088280,ASAP3,12.23309736,6.67342369,11.81919544,12.18245399,17.51301491,18.44807198,0,35.08396538,22.78484063,0.168059961
ENSG00000007968,E2F2,27.0164614,24.25799413,20.96203298,43.65537723,27.29682213,29.45864195,24.7885962,21.30450856,72.57733683,18.86855019
ENSG00000117318,ID3,19.27019685,16.81227511,12.8165959,23.1675685,26.78806415,25.01147581,0.08380188,22.37749905,30.89998935,13.91842042
ENSG00000142676,RPL11,2290.34404,2994.743437,1880.681682,2615.008411,2418.381035,2242.767228,2456.11579,1668.034309,2109.846866,2287.891921
ENSG00000011007,ELOA,85.35892575,83.50690713,98.16082851,65.13146616,95.66606694,98.4663925,95.04809266,156.1342347,74.3766232,52.20553522
ENSG00000236810,ELOA-AS1,1.84110161,2.000046863,3.075318082,1.045296364,3.032980236,3.573067973,0.720696171,4.673155952,0.716042534,2.031997713
ENSG00000057757,PITHD1,50.03705042,65.76391714,57.23416301,51.14350028,62.83160993,75.89319054,63.63914791,89.41116812,49.33349458,22.47420026
ENSG00000011009,LYPLA2,60.31994385,80.02167695,55.87104905,44.71967899,76.02018206,75.83185032,77.14801102,66.82189463,40.22690235,58.22513746
ENSG00000117308,GALE,29.38943681,36.69392907,35.52407968,12.44852942,50.8562299,48.19807999,35.68284064,72.15861049,8.243669172,11.99336996
ENSG00000117305,HMGCL,19.35202359,23.10945236,21.26125312,18.45423217,29.0187722,28.07848694,16.40840817,30.11432522,14.00872957,28.64658429
ENSG00000179163,FUCA1,24.69803715,23.6639208,17.20515792,23.62369782,22.24837761,19.3068351,25.39196974,24.01522137,29.43118415,10.3433267
ENSG00000188822,CNR2,12.47857758,10.31707342,4.804145544,21.11498655,3.659143898,5.689305656,19.65992112,0,36.73849001,0
ENSG00000229106,---,0.45004706,0.970319765,0.149610069,0.96927481,0.371784674,0.291366058,1.02238294,0,2.331728251,0
ENSG00000230228,H3P1,0,0.059407333,0.282596797,0.095026942,0.097838072,0.199355724,0.050281128,0.183537847,0.165240585,0.229172674
ENSG00000189266,PNRC2,255.6130924,208.6583544,227.423928,321.020016,263.6736044,286.9035566,202.8173107,318.833477,375.6285692,211.3430403
ENSG00000188529,SRSF10,102.6789187,107.0322108,110.5950876,115.7998317,106.7804719,123.8305746,125.5519771,140.0393773,126.2988869,88.72038133
ENSG00000185436,IFNLR1,12.26037294,2.950564184,0,22.06525597,6.985638351,5.10657354,0,0,40.85114456,0
ENSG00000001460,STPG1,6.968910538,6.990262797,6.76569978,5.036427935,7.063908809,6.118687215,6.989076819,7.863890832,5.159178257,7.654367323
ENSG00000001461,NIPAL3,36.2901584,27.10954609,32.13291812,36.24327574,23.4615697,27.21972383,47.01285486,29.29546405,49.33349458,27.05765375
ENSG00000117602,RCAN3,8.359965088,10.00023431,5.036872318,21.76116976,7.729207699,8.541626012,7.693012613,1.087108786,22.05043803,7.104352905
ENSG00000133226,SRRM1,50.17342831,42.83268677,56.96818955,47.34242259,40.99415223,64.45323901,57.87357855,65.5230114,60.86361538,45.05534778
ENSG00000169504,CLIC4,167.5402465,93.24970967,135.4968524,315.2043672,152.5295545,157.8437281,59.04680487,178.3846691,449.5094707,143.5995977
ENSG00000020633,RUNX3,80.09473892,77.40775432,52.97858771,101.6598227,46.62962518,44.67101719,124.9821243,0.07059148,112.8960395,107.8792169
ENSG00000233755,---,0,0.217826886,0.249350115,0.057016165,0,0.076675278,0.452530154,0,0,0
ENSG00000117614,SYF2,53.55560016,61.16975009,45.73081105,60.19006517,49.95611964,53.13596792,64.04139694,47.11275351,50.72885951,42.51917018
ENSG00000117616,RSRP1,6.42339895,6.633818802,7.131413282,5.188471043,8.590182734,8.112244453,5.949933503,9.558086344,3.653652929,6.218218564
ENSG00000272432,---,0,0.099012221,0,0.095026942,0,0.199355724,0,0.183537847,0,0
ENSG00000261349,---,0.150015687,0,0.548570252,0,0.410919903,0.475386726,0.050281128,0.974162419,0.165240585,0.137503605
ENSG00000187010,RHD,7.35076865,6.475399248,15.5760705,0.133037719,22.71800035,21.60709345,0,42.34076949,0,0
ENSG00000224183,---,0.831905172,0.930714877,0.781297026,0.323091603,1.037083565,1.303479732,1.726318735,1.171818562,1.193404223,0.779187093
ENSG00000259984,---,0,0,0.249350115,0,0.215243759,0.046005167,0.050281128,0.127064663,0,0
ENSG00000183726,TMEM50A,136.7733929,147.5480116,143.1103425,126.1767738,174.1322008,166.4620294,141.3067306,224.8620993,116.6047726,96.42058319
ENSG00000188672,RHCE,9.64191732,8.059594783,13.64776295,0.703199372,20.40902185,19.67487643,0.117322632,39.34769075,0.532441884,0.62640531
ENSG00000238084,---,0.504598219,0.297036663,0.648310298,0.475134711,0.645731276,0.322036169,0.821258427,0.889452643,0.495721754,0.53473624
ENSG00000204178,MACO1,52.5736793,54.59533862,53.71001472,58.25151555,61.9706349,68.31767304,50.09676405,97.88214567,72.24685566,27.33266096
ENSG00000157978,LDLRAP1,22.07958153,27.10954609,27.51162933,22.06525597,29.91888246,28.66121906,27.53729787,29.4648836,16.6158588,34.51340476
ENSG00000225643,---,0.068188949,0,0.116363387,0.057016165,0,0,0.050281128,0.042354888,0.091800325,0.076390891
